DATE,TMAX,AWND,PRCP,EVAP,DISTANCE_TO_FIRE_KM,RISK_LEVEL,tile_id,bbox
2022-10-26,15.6,47.3,0.0,2.77,119.42102190176054,0,CA_tile_04_2022,"(-124.48, 34.9, -121.8925, 37.269999999999996)"
2022-10-27,15.4,46.5,0.0,2.85,119.42102190176054,0,CA_tile_04_2022,"(-124.48, 34.9, -121.8925, 37.269999999999996)"
2022-10-28,15.4,29.9,0.0,2.13,119.42102190176054,0,CA_tile_04_2022,"(-124.48, 34.9, -121.8925, 37.269999999999996)"
2022-10-29,15.5,31.7,0.0,1.92,119.42102190176054,0,CA_tile_04_2022,"(-124.48, 34.9, -121.8925, 37.269999999999996)"
2022-10-30,15.9,37.2,0.0,1.57,119.42102190176054,0,CA_tile_04_2022,"(-124.48, 34.9, -121.8925, 37.269999999999996)"
2022-10-31,15.3,42.0,0.5,1.8,119.42102190176054,0,CA_tile_04_2022,"(-124.48, 34.9, -121.8925, 37.269999999999996)"
2022-06-01,30.3,11.7,0.0,6.76,45.13879732532797,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-02,30.2,13.8,0.0,6.16,45.13879732532797,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-03,28.7,17.8,0.0,6.6,45.13879732532797,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-04,26.0,18.8,0.0,5.61,45.13879732532797,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-05,26.5,17.4,0.0,5.77,45.13879732532797,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-06,28.9,11.3,0.0,5.9,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-07,31.8,11.2,0.0,6.34,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-08,31.0,10.9,0.0,6.42,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-09,32.4,10.5,0.0,6.32,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-10,36.0,9.9,0.0,7.07,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-11,35.7,11.5,0.0,6.95,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-12,33.9,22.4,0.0,6.94,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-13,27.3,19.9,0.0,6.3,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-14,29.2,8.1,0.0,6.52,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-15,33.5,7.8,0.0,6.95,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-16,31.6,14.3,0.0,6.77,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-17,30.3,18.2,0.0,5.95,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-18,21.3,14.9,0.0,5.59,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-19,26.0,19.2,0.0,5.88,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-20,29.7,12.1,0.0,6.71,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-21,34.1,15.7,0.0,7.91,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-22,32.9,13.5,0.0,7.35,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-23,33.4,17.1,0.0,7.1,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-24,35.1,15.2,0.0,7.32,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-25,35.6,16.2,0.0,8.14,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-26,36.2,15.6,0.0,8.25,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-27,37.7,7.4,0.0,6.81,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-28,36.8,13.8,0.0,6.82,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-29,34.6,16.1,0.0,7.5,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-30,32.6,17.1,0.0,7.82,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-01,30.9,13.4,0.0,7.13,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-02,29.8,15.5,0.0,7.07,41.295968284242846,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-03,25.1,16.9,0.0,6.35,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-04,27.5,15.6,0.0,6.16,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-05,27.6,17.5,0.0,5.67,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-06,27.7,18.1,0.0,6.04,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-07,30.5,14.2,0.0,6.12,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-08,32.1,15.5,0.0,6.42,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-09,31.8,15.7,0.0,6.82,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-10,33.8,10.6,0.0,6.59,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-11,35.9,12.1,0.0,6.81,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-12,34.6,17.3,0.0,7.49,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-13,32.2,14.8,0.0,6.75,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-14,35.2,13.3,0.0,6.98,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-15,35.8,13.7,0.0,6.72,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-16,38.1,10.8,0.0,6.89,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-17,37.1,16.1,0.0,7.63,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-18,35.2,14.6,0.0,6.86,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-19,35.4,14.6,0.0,7.48,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-20,36.4,17.4,0.0,7.74,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-21,36.4,16.2,0.0,7.97,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-22,36.7,11.4,0.0,7.04,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-23,35.5,16.3,0.0,7.43,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-24,34.5,14.3,0.0,7.32,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-25,31.3,14.8,0.0,7.07,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-26,32.1,15.2,0.0,6.92,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-27,34.5,15.1,0.0,6.8,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-28,37.1,10.2,0.0,6.57,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-29,35.0,17.0,0.0,7.41,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-30,33.4,18.5,0.0,7.25,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-07-31,30.5,17.9,0.0,6.67,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-01,32.3,17.4,0.3,6.35,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-02,32.8,15.6,0.0,6.33,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-03,35.8,19.0,0.0,6.63,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-04,34.8,15.9,0.0,6.9,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-05,31.8,16.3,0.0,6.32,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-06,31.6,14.8,0.0,5.93,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-07,32.8,9.3,0.0,6.03,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-08,32.7,10.2,0.0,5.86,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-09,31.6,12.0,0.0,5.85,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-10,31.9,14.8,0.0,6.49,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-11,33.0,9.3,0.0,6.22,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-12,33.3,9.7,0.0,5.95,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-13,34.4,9.3,0.0,6.13,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-14,34.4,8.6,0.0,6.15,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-15,35.3,10.5,0.0,6.22,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-16,37.6,7.6,0.0,6.48,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-17,36.5,13.0,0.0,5.86,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-18,36.2,13.2,0.0,6.72,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-19,36.1,14.8,0.0,7.04,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-20,34.8,15.3,0.0,7.45,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-21,31.2,15.6,0.0,6.18,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-22,34.5,15.5,0.0,6.31,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-23,36.2,9.9,0.0,5.66,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-24,33.9,14.5,0.0,6.58,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-25,32.7,14.1,0.0,6.7,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-26,35.0,15.3,0.0,6.46,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-27,33.5,15.4,0.0,6.58,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-28,29.3,14.0,0.0,5.84,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-29,31.4,13.7,0.0,5.74,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-30,33.7,12.1,0.0,6.04,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-08-31,36.4,12.5,0.0,6.51,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-01,37.7,10.4,0.0,6.79,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-02,39.3,11.6,0.0,6.48,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-03,37.7,15.7,0.0,6.13,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-04,38.4,9.0,0.0,6.39,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-05,38.7,13.3,0.0,6.48,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-06,40.2,20.2,0.0,6.97,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-07,39.0,17.2,0.0,7.28,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-08,38.1,15.0,0.0,6.52,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-09,37.6,20.4,0.0,6.37,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-10,32.7,18.3,0.0,5.35,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-11,30.4,14.1,3.2,4.06,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-12,30.2,10.2,0.0,4.21,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-13,29.2,14.6,0.0,5.52,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-14,25.5,14.0,0.0,4.73,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-15,23.3,11.2,0.0,4.31,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-16,25.5,9.7,0.0,4.33,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-17,23.3,14.0,0.0,4.18,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-18,21.4,23.3,0.1,2.62,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-19,18.7,17.6,5.6,1.77,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-20,19.9,15.0,0.1,3.16,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-21,19.9,14.0,0.0,3.06,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-22,22.4,13.1,0.0,3.88,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-23,26.7,13.0,0.0,4.39,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-24,29.3,9.1,0.0,4.64,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-25,30.2,8.4,0.0,4.68,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-26,31.4,9.7,0.0,4.5,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-27,31.3,7.8,0.0,4.51,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-28,31.1,8.6,0.0,4.43,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-29,28.9,10.2,0.0,4.35,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-09-30,28.0,7.6,0.0,4.06,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-01,26.7,13.6,0.0,4.09,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-02,25.9,13.7,0.0,3.67,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-03,27.3,8.7,0.0,3.84,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-04,28.1,8.9,0.0,4.31,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-05,30.1,8.7,0.0,4.42,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-06,30.5,11.4,0.0,4.61,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-07,31.0,6.8,0.0,4.21,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-08,31.0,8.9,0.0,4.22,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-09,30.4,8.6,0.0,4.19,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-10,29.5,8.4,0.0,4.08,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-11,28.7,13.5,0.0,4.17,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-12,28.2,10.6,0.0,4.13,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-13,28.3,8.0,0.0,3.9,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-14,28.5,8.3,0.0,3.63,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-15,26.4,16.6,0.0,3.49,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-16,23.0,15.5,0.0,3.1,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-17,23.8,11.1,0.0,3.17,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-18,26.8,13.8,0.0,3.88,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-19,28.9,13.6,0.0,4.28,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-20,28.5,12.2,0.0,3.62,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-21,27.8,17.3,0.0,4.15,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-22,25.0,21.7,0.0,2.43,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-23,16.9,16.6,0.0,3.11,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-24,18.5,9.8,0.0,3.06,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-25,20.2,8.8,0.0,3.12,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-26,18.6,8.0,0.0,2.74,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-27,18.2,9.4,0.0,2.88,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-28,19.7,12.4,0.0,2.99,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-29,18.9,10.2,0.0,2.88,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-30,20.5,10.4,0.0,3.04,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-10-31,20.1,11.7,0.0,2.36,32.23449234673423,1,CA_tile_05_2022,"(-121.8925, 34.9, -119.305, 37.269999999999996)"
2022-06-01,26.3,14.8,0.0,6.74,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-02,28.5,15.6,0.0,6.83,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-03,28.7,17.3,0.0,7.51,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-04,26.1,19.1,0.1,5.69,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-05,29.1,17.0,0.0,7.12,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-06,29.5,20.9,0.0,7.42,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-07,31.9,16.1,0.0,7.22,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-08,32.8,17.0,0.0,7.8,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-09,32.2,15.6,0.0,7.32,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-10,34.8,15.8,0.0,7.75,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-11,34.2,18.9,0.0,8.27,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-12,30.8,22.0,0.0,8.94,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-13,27.8,19.8,0.0,7.23,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-14,28.5,16.8,0.0,7.14,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-15,30.2,14.4,0.0,7.26,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-16,33.2,18.3,0.0,8.25,106.77213051162839,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-17,31.1,17.9,0.0,6.96,104.89609976373683,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-18,22.2,16.9,0.0,6.61,104.89609976373683,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-19,22.9,21.8,0.0,6.78,104.89609976373683,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-20,25.5,14.5,0.0,6.68,104.89609976373683,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-21,28.0,12.5,0.0,7.12,104.89609976373683,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-22,27.4,11.7,3.7,5.27,104.89609976373683,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-23,26.7,11.9,1.2,5.6,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-24,29.0,15.5,0.1,6.89,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-25,30.7,11.6,0.0,7.0,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-26,32.3,11.6,0.0,7.39,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-27,33.8,17.4,0.0,7.71,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-28,34.3,12.3,0.0,7.55,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-29,34.2,20.3,0.0,7.94,70.07649499169068,1,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-06-30,32.0,20.2,0.0,8.38,70.07649499169068,1,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
2022-07-01,32.9,19.1,0.0,8.36,70.07649499169068,0,CA_tile_06_2022,"(-119.305, 34.9, -116.7175, 37.269999999999996)"
